l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,0.0,3.0,0.5,7.0,1.0,0.0,10.0,0.0,1.0,0.5,15.95,5.25,1.0,439.75,0.03,22.0,0.19,24.43,83.76,0.5,1.0,2.0,7.0,2.0,0.15,14.0,8.0,8.0,6.0,13.0,16.67,12.0,,0.0,4.0,2.0,0.17,2.0,1.0
-1.0,6.0,9.0,1.0,18.0,1.0,0.0,19.0,0.0,5.0,1.0,33.34,9.33,3.0,2903.96,0.1,67.0,0.11,161.33,311.14,0.2,4.0,8.0,15.0,0.0,0.16,28.0,39.0,15.0,10.0,31.0,17.39,19.0,,4.0,16.0,5.0,0.26,8.0,5.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.25,0.0,1.0,0.0,1.0,4.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2.4,2.5,1.0,15.0,0.0,6.0,0.4,0.83,6.0,1.0,0.0,0.0,3.0,0.0,0.14,5.0,1.0,1.0,1.0,7.0,0.0,6.0,,0.0,0.0,1.0,0.17,0.0,1.0
-1.0,6.0,1.0,1.0,20.0,1.0,0.0,15.0,0.0,1.0,1.0,17.64,23.25,13.0,9537.7,0.14,105.0,0.04,529.87,410.22,1.0,0.0,0.0,21.0,2.0,0.04,31.0,74.0,6.0,9.0,27.0,21.05,17.0,,2.0,0.0,1.0,0.06,0.0,1.0
-1.0,0.0,3.0,1.0,8.0,1.0,0.0,11.0,0.0,2.0,1.0,23.6,8.1,3.0,1548.37,0.06,45.0,0.12,86.02,191.16,0.5,1.0,2.0,8.0,2.0,0.13,18.0,27.0,10.0,9.0,16.0,15.38,13.0,,0.0,4.0,2.0,0.15,2.0,2.0
-1.0,389.0,41.0,1.0,449.0,1.0,0.0,1655.0,0.0,21.0,1.0,1448.0,52.12,17.0,3934078.79,25.16,8859.0,0.02,218559.92,75475.46,0.05,20.0,40.0,430.0,19.0,0.01,3084.0,5775.0,355.0,12.0,2464.0,20.16,1674.0,,399.0,80.0,21.0,0.01,40.0,21.0
-1.0,15.0,23.0,0.58,47.0,8.0,0.64,69.0,0.0,12.0,1.0,57.17,33.33,4.0,63520.6,0.64,305.0,0.03,3528.92,1905.62,0.67,11.0,19.0,37.0,19.0,0.09,136.0,169.0,51.0,25.0,141.0,42.5,88.0,,32.0,38.0,12.0,0.14,16.0,7.0
-1.0,0.0,7.0,1.0,16.0,1.0,0.0,18.0,0.0,4.0,1.0,36.35,9.33,4.0,3166.49,0.11,75.0,0.11,175.92,339.27,0.25,3.0,6.0,14.0,0.0,0.19,35.0,40.0,15.0,8.0,21.0,5.26,18.0,,1.0,12.0,4.0,0.22,6.0,4.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,13.29,3.0,1.0,119.59,0.01,12.0,0.33,6.64,39.86,1.0,0.0,0.0,3.0,0.0,0.13,4.0,8.0,4.0,6.0,8.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,6.0,5.0,1.0,25.0,1.0,0.0,19.0,0.0,1.0,0.33,59.31,11.32,13.0,7603.23,0.22,123.0,0.09,422.4,671.51,0.33,2.0,4.0,24.0,0.0,0.09,54.0,69.0,31.0,13.0,35.0,20.83,19.0,,5.0,8.0,3.0,0.16,4.0,3.0
-1.0,2.0,5.0,0.33,10.0,1.0,0.0,15.0,0.0,3.0,1.0,16.07,7.71,0.0,956.57,0.04,31.0,0.13,53.14,124.0,0.33,2.0,4.0,9.0,0.0,0.16,12.0,19.0,7.0,9.0,19.0,0.0,15.0,,0.0,8.0,3.0,0.2,4.0,1.0
-1.0,11.0,7.0,1.0,34.0,1.0,0.0,35.0,0.0,0.0,0.0,48.17,25.43,5.0,31164.53,0.41,237.0,0.04,1731.36,1225.27,0.25,3.0,6.0,32.0,0.0,0.08,90.0,147.0,23.0,13.0,51.0,7.89,35.0,,3.0,12.0,4.0,0.11,6.0,4.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.33,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0
-1.0,10.0,67.0,0.06,166.0,1.0,0.0,191.0,0.0,34.0,1.0,157.26,22.18,11.0,77379.02,1.16,555.0,0.05,4298.83,3488.4,0.03,33.0,66.0,134.0,0.0,0.17,244.0,311.0,66.0,12.0,205.0,1.04,191.0,,2.0,132.0,34.0,0.18,66.0,2.0
-1.0,6.0,1.0,1.0,23.0,1.0,0.0,25.0,0.0,0.0,0.0,93.27,12.38,1.0,14306.29,0.39,229.0,0.08,794.79,1155.17,1.0,0.0,0.0,24.0,0.0,0.03,92.0,137.0,26.0,7.0,40.0,21.88,25.0,,7.0,0.0,1.0,0.04,0.0,1.0
-1.0,11.0,21.0,0.36,32.0,7.0,0.6,60.0,0.0,10.0,0.91,53.97,27.89,2.0,41995.56,0.5,257.0,0.04,2333.09,1505.5,0.64,10.0,15.0,23.0,0.0,0.13,106.0,151.0,38.0,20.0,84.0,4.76,60.0,,3.0,30.0,11.0,0.18,10.0,4.0
-1.0,2.0,9.0,0.2,16.0,1.0,0.0,14.0,2.0,4.0,0.8,10.12,23.0,0.0,5354.23,0.08,53.0,0.04,297.46,232.79,0.2,4.0,7.0,13.0,6.0,0.14,23.0,30.0,7.0,14.0,35.0,53.33,20.0,,10.0,14.0,5.0,0.25,6.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,39.21,1.5,0.0,88.22,0.02,17.0,0.67,4.9,58.81,1.0,0.0,0.0,2.0,0.0,0.11,8.0,9.0,8.0,3.0,9.0,0.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
-1.0,20.0,23.0,0.58,47.0,7.0,0.55,65.0,0.0,10.0,0.83,41.17,45.26,4.0,84328.48,0.62,303.0,0.02,4684.92,1863.37,0.58,11.0,19.0,37.0,20.0,0.08,139.0,164.0,43.0,28.0,144.0,45.38,85.0,,34.0,38.0,12.0,0.14,16.0,7.0
-1.0,0.0,7.0,0.25,12.0,3.0,0.67,12.0,0.0,4.0,1.0,13.9,11.0,0.0,1682.18,0.05,36.0,0.09,93.45,152.93,0.75,3.0,5.0,10.0,7.0,0.18,16.0,20.0,8.0,11.0,22.0,40.0,19.0,,1.0,10.0,4.0,0.21,4.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,16.84,1.5,1.0,37.9,0.01,9.0,0.67,2.11,25.27,1.0,0.0,0.0,3.0,0.0,0.2,4.0,5.0,4.0,3.0,5.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,8.0,16.0,1.0,35.0,1.0,0.0,45.0,0.0,10.0,1.0,43.52,22.2,4.0,21449.61,0.32,173.0,0.05,1191.64,966.2,0.1,5.0,10.0,27.0,5.0,0.14,74.0,99.0,30.0,18.0,72.0,27.42,50.0,,12.0,20.0,10.0,0.2,10.0,10.0
-1.0,3.0,5.0,0.33,10.0,1.0,0.0,10.0,0.0,3.0,1.0,12.67,10.0,0.0,1267.11,0.04,31.0,0.1,70.4,126.71,0.33,2.0,4.0,9.0,1.0,0.18,14.0,17.0,7.0,10.0,17.0,9.09,11.0,,0.0,8.0,3.0,0.27,4.0,1.0
-1.0,6.0,11.0,0.5,22.0,1.0,0.0,26.0,0.0,2.0,0.33,16.05,16.9,3.0,4586.89,0.09,60.0,0.06,254.83,271.41,0.17,5.0,10.0,18.0,3.0,0.14,26.0,34.0,10.0,13.0,44.0,25.71,29.0,,6.0,20.0,6.0,0.21,10.0,3.0
-1.0,6.0,5.0,0.33,13.0,1.0,0.0,13.0,0.0,3.0,1.0,24.01,10.93,1.0,2867.29,0.09,58.0,0.09,159.29,262.37,0.33,2.0,4.0,12.0,3.0,0.1,34.0,24.0,14.0,9.0,29.0,38.1,16.0,,5.0,8.0,3.0,0.19,4.0,1.0
-1.0,0.0,3.0,0.5,7.0,1.0,0.0,8.0,0.0,2.0,1.0,16.21,7.31,0.0,866.8,0.04,29.0,0.14,48.16,118.54,0.5,1.0,2.0,7.0,0.0,0.2,13.0,16.0,8.0,9.0,10.0,0.0,8.0,,0.0,4.0,2.0,0.25,2.0,1.0
-1.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,16.84,1.5,1.0,37.9,0.01,9.0,0.67,2.11,25.27,1.0,0.0,0.0,3.0,0.0,0.17,4.0,5.0,4.0,3.0,6.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,2.0,5.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,36.38,9.38,1.0,3202.41,0.11,71.0,0.11,177.91,341.32,0.33,6.0,8.0,9.0,22.0,0.07,29.0,42.0,17.0,11.0,46.0,70.97,31.0,,0.0,16.0,3.0,0.1,4.0,2.0
-1.0,6.0,13.0,0.71,33.0,6.0,0.83,32.0,0.0,5.0,0.71,41.24,9.69,6.0,3870.52,0.13,85.0,0.1,215.03,399.54,0.86,6.0,10.0,28.0,4.0,0.13,31.0,54.0,16.0,10.0,54.0,30.43,36.0,,10.0,20.0,7.0,0.19,8.0,5.0
-1.0,1.0,5.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,27.59,9.31,1.0,2389.82,0.09,56.0,0.11,132.77,256.76,0.33,5.0,7.0,9.0,16.0,0.09,22.0,34.0,13.0,11.0,35.0,64.0,25.0,,0.0,14.0,3.0,0.12,4.0,2.0
-1.0,1.0,1.0,1.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,23.39,9.19,2.0,1974.2,0.07,55.0,0.11,109.68,214.88,1.0,0.0,0.0,8.0,0.0,0.08,21.0,34.0,8.0,7.0,12.0,22.22,7.0,,2.0,0.0,1.0,0.14,0.0,1.0
-1.0,13.0,13.0,0.14,23.0,1.0,0.0,27.0,0.0,3.0,0.43,18.69,26.0,0.0,12636.16,0.16,106.0,0.04,702.01,486.01,0.14,6.0,11.0,18.0,2.0,0.13,44.0,62.0,11.0,13.0,52.0,27.03,29.0,,8.0,22.0,7.0,0.24,10.0,1.0
-1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,16.14,6.0,1.0,581.18,0.03,28.0,0.17,32.29,96.86,1.0,0.0,0.0,3.0,1.0,0.11,10.0,18.0,5.0,6.0,9.0,16.67,6.0,,0.0,0.0,1.0,0.17,0.0,1.0
-1.0,4.0,6.0,1.0,12.0,1.0,0.0,21.0,0.0,5.0,1.0,34.9,9.88,3.0,3408.59,0.11,71.0,0.1,189.37,344.92,0.2,0.0,0.0,9.0,1.0,0.18,28.0,43.0,17.0,12.0,28.0,4.55,22.0,,0.0,0.0,5.0,0.23,0.0,5.0
-1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,7.74,1.5,1.0,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.0,0.17,2.0,3.0,2.0,3.0,6.0,25.0,3.0,,1.0,0.0,1.0,0.33,0.0,1.0
-1.0,8.0,21.0,1.0,51.0,1.0,0.0,68.0,0.0,1.0,1.0,69.63,29.3,5.0,59767.66,0.68,340.0,0.03,3320.43,2040.0,1.0,10.0,20.0,42.0,15.0,0.01,162.0,178.0,47.0,17.0,110.0,29.9,83.0,,14.0,40.0,1.0,0.01,20.0,1.0
-1.0,7.0,5.0,1.0,14.0,1.0,0.0,33.0,0.0,3.0,1.0,39.53,13.2,4.0,6887.08,0.17,111.0,0.08,382.62,521.75,0.33,2.0,4.0,13.0,1.0,0.06,36.0,75.0,15.0,11.0,47.0,13.16,34.0,,4.0,8.0,3.0,0.09,4.0,3.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,2.17,6.0,1.0,78.0,0.0,13.0,0.17,4.33,13.0,1.0,0.0,0.0,3.0,0.0,0.06,12.0,1.0,1.0,1.0,17.0,6.25,15.0,,1.0,0.0,1.0,0.07,0.0,1.0
-1.0,53.0,15.0,0.25,67.0,8.0,1.0,309.0,0.0,2.0,0.25,193.62,34.08,6.0,224856.06,2.2,1035.0,0.03,12492.0,6598.17,1.0,7.0,8.0,61.0,1.0,0.02,367.0,668.0,70.0,13.0,413.0,13.69,310.0,,48.0,16.0,8.0,0.03,2.0,2.0
-1.0,12.0,10.0,0.22,21.0,1.0,0.0,25.0,0.0,2.0,0.22,27.4,10.77,1.0,3176.17,0.1,59.0,0.09,176.45,295.0,0.11,0.0,0.0,14.0,1.0,0.23,19.0,40.0,15.0,17.0,40.0,3.85,26.0,,0.0,0.0,9.0,0.35,0.0,2.0
-1.0,4.0,5.0,0.67,13.0,3.0,1.0,12.0,0.0,2.0,0.67,20.25,9.55,4.0,1844.77,0.06,44.0,0.1,102.49,193.26,1.0,2.0,3.0,12.0,1.0,0.1,21.0,23.0,11.0,10.0,29.0,36.84,13.0,,6.0,6.0,3.0,0.23,2.0,2.0
-1.0,8.0,9.0,0.2,21.0,3.0,0.5,49.0,0.0,4.0,0.8,26.48,46.67,2.0,57674.24,0.41,245.0,0.02,3204.12,1235.88,0.6,4.0,7.0,18.0,1.0,0.04,112.0,133.0,18.0,15.0,113.0,51.49,50.0,,51.0,14.0,5.0,0.1,6.0,1.0
-1.0,12.0,13.0,0.14,41.0,1.0,0.0,65.0,0.0,0.0,0.0,218.46,7.77,0.0,13181.63,0.57,285.0,0.13,732.31,1696.95,0.14,6.0,12.0,36.0,1.0,0.09,145.0,140.0,56.0,6.0,80.0,1.52,66.0,,0.0,24.0,7.0,0.11,12.0,1.0
-1.0,5.0,9.0,1.0,25.0,1.0,0.0,39.0,0.0,5.0,1.0,21.41,15.0,8.0,4816.26,0.11,77.0,0.07,267.57,321.08,0.2,4.0,8.0,22.0,0.0,0.09,30.0,47.0,9.0,9.0,55.0,18.75,39.0,,9.0,16.0,5.0,0.13,8.0,5.0
-1.0,6.0,15.0,0.5,24.0,5.0,0.57,57.0,0.0,8.0,1.0,50.78,25.15,2.0,32110.24,0.43,224.0,0.04,1783.9,1276.9,0.63,7.0,11.0,18.0,0.0,0.11,95.0,129.0,34.0,18.0,71.0,5.0,57.0,,3.0,22.0,8.0,0.14,8.0,4.0
-1.0,1.0,5.0,0.67,12.0,1.0,0.0,14.0,0.0,3.0,1.0,18.17,6.75,3.0,827.71,0.04,30.0,0.15,45.98,122.62,0.33,2.0,4.0,11.0,1.0,0.16,12.0,18.0,8.0,9.0,19.0,12.5,15.0,,1.0,8.0,3.0,0.2,4.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,26.94,2.0,0.0,107.78,0.02,17.0,0.5,5.99,53.89,1.0,0.0,0.0,2.0,0.0,0.14,8.0,9.0,6.0,3.0,7.0,0.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,16.64,8.94,0.0,1328.8,0.05,35.0,0.11,73.82,148.68,1.0,5.0,8.0,2.0,0.0,0.14,13.0,22.0,8.0,11.0,7.0,20.0,4.0,,1.0,12.0,1.0,0.25,2.0,1.0
-1.0,3.0,27.0,0.43,52.0,9.0,0.62,66.0,0.0,6.0,0.43,62.92,15.0,5.0,14157.88,0.31,169.0,0.07,786.55,943.86,0.64,13.0,22.0,40.0,4.0,0.18,60.0,109.0,32.0,16.0,79.0,10.81,70.0,,4.0,44.0,14.0,0.2,18.0,6.0
-1.0,3.0,7.0,0.25,13.0,4.0,1.0,14.0,0.0,2.0,0.5,18.46,12.5,1.0,2884.41,0.08,48.0,0.08,160.25,230.75,1.0,3.0,5.0,11.0,0.0,0.17,25.0,23.0,14.0,14.0,23.0,17.65,14.0,,3.0,10.0,4.0,0.29,4.0,1.0
-1.0,3.0,7.0,0.5,16.0,1.0,0.0,24.0,0.0,3.0,0.75,37.85,14.77,2.0,8259.3,0.19,109.0,0.07,458.85,559.09,0.25,3.0,6.0,14.0,9.0,0.11,50.0,59.0,22.0,13.0,38.0,27.27,33.0,,0.0,12.0,4.0,0.12,6.0,2.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,14.99,3.0,1.0,134.92,0.01,13.0,0.33,7.5,44.97,1.0,0.0,0.0,3.0,0.0,0.25,5.0,8.0,5.0,6.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.49,3.5,1.0,116.27,0.01,10.0,0.29,6.46,33.22,1.0,0.0,0.0,3.0,0.0,0.2,3.0,7.0,3.0,7.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,10.0,1.0,1.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,43.12,7.41,2.0,2369.02,0.11,68.0,0.13,131.61,319.63,1.0,0.0,0.0,4.0,2.0,0.02,28.0,40.0,17.0,9.0,53.0,65.85,16.0,,25.0,0.0,1.0,0.06,0.0,1.0
-1.0,5.0,11.0,0.33,25.0,3.0,0.4,39.0,0.0,5.0,0.83,66.25,11.89,4.0,9359.76,0.26,141.0,0.08,519.99,787.48,0.5,5.0,9.0,21.0,0.0,0.12,64.0,77.0,35.0,13.0,52.0,13.33,39.0,,6.0,18.0,6.0,0.15,8.0,2.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,9.32,6.75,1.0,424.63,0.02,17.0,0.15,23.59,62.91,1.0,0.0,0.0,3.0,0.0,0.17,6.0,11.0,4.0,9.0,6.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,4.0,29.0,0.13,69.0,1.0,0.0,70.0,0.0,15.0,1.0,70.43,20.11,4.0,28480.0,0.47,261.0,0.05,1582.22,1416.26,0.07,14.0,28.0,56.0,1.0,0.19,117.0,144.0,32.0,11.0,79.0,4.11,71.0,,2.0,56.0,15.0,0.21,28.0,2.0
-1.0,1.0,9.0,0.2,17.0,1.0,0.0,20.0,0.0,5.0,1.0,9.35,28.17,0.0,7418.3,0.09,62.0,0.04,412.13,263.37,0.2,4.0,8.0,14.0,1.0,0.15,26.0,36.0,6.0,13.0,33.0,28.57,21.0,,7.0,16.0,5.0,0.24,8.0,1.0
-1.0,3.0,7.0,0.5,14.0,4.0,1.0,19.0,0.0,4.0,1.0,17.61,15.36,1.0,4156.06,0.09,59.0,0.07,230.89,270.51,1.0,3.0,6.0,12.0,1.0,0.15,26.0,33.0,11.0,13.0,27.0,13.64,20.0,,2.0,12.0,4.0,0.2,6.0,2.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.6,2.5,1.0,60.0,0.01,8.0,0.4,3.33,24.0,1.0,0.0,0.0,3.0,0.0,0.2,3.0,5.0,3.0,5.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,2.0,1.0,1.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,40.77,8.59,1.0,3009.17,0.12,84.0,0.12,167.18,350.27,1.0,0.0,0.0,11.0,0.0,0.06,27.0,57.0,11.0,7.0,16.0,8.33,11.0,,1.0,0.0,1.0,0.09,0.0,1.0
-1.0,10.0,1.0,1.0,36.0,1.0,0.0,37.0,0.0,0.0,0.0,31.15,27.56,33.0,23652.78,0.29,210.0,0.04,1314.04,858.37,1.0,0.0,0.0,37.0,0.0,0.02,62.0,148.0,9.0,8.0,51.0,5.13,37.0,,2.0,0.0,1.0,0.03,0.0,1.0
-1.0,37.0,161.0,0.63,406.0,53.0,0.65,350.0,0.0,45.0,0.56,108.67,79.68,52.0,689843.31,2.89,1337.0,0.01,38324.63,8658.06,0.65,80.0,132.0,327.0,21.0,0.17,516.0,821.0,68.0,21.0,474.0,19.54,371.0,,64.0,258.0,81.0,0.22,98.0,51.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,5.33,1.5,0.0,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.0,0.2,1.0,3.0,1.0,3.0,5.0,33.33,2.0,,1.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,3.0,0.5,5.0,1.0,0.0,7.0,0.0,2.0,1.0,13.45,3.6,0.0,174.36,0.02,14.0,0.28,9.69,48.43,0.5,1.0,2.0,5.0,0.0,0.2,6.0,8.0,5.0,6.0,10.0,12.5,7.0,,1.0,4.0,2.0,0.29,2.0,1.0
-1.0,0.0,3.0,1.0,7.0,1.0,0.0,13.0,0.0,2.0,1.0,14.02,7.33,2.0,753.86,0.03,27.0,0.14,41.88,102.8,0.5,1.0,2.0,7.0,0.0,0.13,11.0,16.0,6.0,8.0,15.0,0.0,13.0,,0.0,4.0,2.0,0.15,2.0,2.0
-1.0,2.0,3.0,0.5,7.0,1.0,0.0,19.0,0.0,2.0,1.0,21.1,15.17,0.0,4853.33,0.11,80.0,0.07,269.63,320.0,0.5,1.0,2.0,7.0,0.0,0.08,39.0,41.0,9.0,7.0,25.0,9.52,19.0,,2.0,4.0,2.0,0.11,2.0,1.0
-1.0,17.0,25.0,0.92,74.0,9.0,0.67,85.0,1.0,11.0,0.85,71.32,33.52,11.0,80130.7,0.8,385.0,0.03,4451.71,2390.64,0.69,12.0,24.0,63.0,0.0,0.11,181.0,204.0,54.0,20.0,115.0,10.53,85.0,,10.0,48.0,13.0,0.15,24.0,12.0
-1.0,7.0,1.0,1.0,8.0,1.0,0.0,13.0,0.0,0.0,0.0,38.04,9.14,3.0,3180.21,0.12,78.0,0.11,176.68,347.84,1.0,0.0,0.0,9.0,0.0,0.04,32.0,46.0,14.0,8.0,25.0,18.75,13.0,,3.0,0.0,1.0,0.08,0.0,1.0
-1.0,4.0,39.0,0.05,49.0,19.0,0.95,43.0,0.0,12.0,0.6,57.81,14.27,0.0,11770.67,0.27,155.0,0.07,653.93,824.9,0.95,18.0,68.0,31.0,4.0,0.31,53.0,102.0,26.0,14.0,65.0,27.12,47.0,,12.0,44.0,20.0,0.43,8.0,1.0
-1.0,11.0,109.0,0.04,272.0,1.0,0.0,320.0,0.0,54.0,0.98,289.79,30.0,5.0,260810.72,2.9,1246.0,0.03,14489.48,8693.69,0.02,54.0,108.0,219.0,0.0,0.16,570.0,676.0,114.0,12.0,337.0,1.23,320.0,,4.0,216.0,55.0,0.17,108.0,2.0
-1.0,0.0,5.0,0.33,12.0,1.0,0.0,8.0,0.0,3.0,1.0,13.74,6.0,0.0,494.72,0.03,23.0,0.17,27.48,82.45,0.33,2.0,4.0,11.0,0.0,0.3,12.0,11.0,6.0,6.0,10.0,0.0,8.0,,0.0,8.0,3.0,0.38,4.0,1.0
-1.0,1.0,3.0,0.5,6.0,1.0,0.0,5.0,1.0,2.0,1.0,10.95,6.0,0.0,394.38,0.02,19.0,0.17,21.91,65.73,0.5,1.0,2.0,6.0,1.0,0.22,10.0,9.0,5.0,6.0,9.0,16.67,6.0,,0.0,4.0,2.0,0.33,2.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,16.84,1.5,0.0,37.9,0.01,9.0,0.67,2.11,25.27,1.0,0.0,0.0,2.0,0.0,0.2,4.0,5.0,4.0,3.0,5.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,3.0,0.0,72.0,0.01,8.0,0.33,4.0,24.0,1.0,0.0,0.0,2.0,0.0,0.25,2.0,6.0,2.0,6.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,3.0,13.0,0.43,27.0,6.0,0.83,25.0,0.0,5.0,0.71,33.09,17.0,2.0,9563.23,0.19,105.0,0.06,531.29,562.54,0.86,6.0,11.0,22.0,0.0,0.21,48.0,57.0,24.0,17.0,33.0,10.71,25.0,,3.0,22.0,7.0,0.28,10.0,3.0
-1.0,9.0,17.0,0.78,50.0,1.0,0.0,69.0,0.0,6.0,0.67,53.99,38.93,11.0,81817.63,0.7,353.0,0.03,4545.42,2101.83,0.11,8.0,16.0,43.0,7.0,0.1,152.0,201.0,41.0,21.0,90.0,12.66,76.0,,3.0,32.0,9.0,0.12,16.0,7.0
-1.0,1.0,7.0,0.75,12.0,3.0,0.67,24.0,0.0,4.0,1.0,31.72,17.63,2.0,9853.99,0.19,109.0,0.06,547.44,559.09,0.75,3.0,5.0,10.0,0.0,0.14,47.0,62.0,20.0,15.0,29.0,7.69,24.0,,2.0,10.0,4.0,0.17,4.0,3.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,10.8,2.5,2.0,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,4.0,0.0,0.17,3.0,6.0,3.0,5.0,6.0,33.33,2.0,,1.0,0.0,1.0,0.5,0.0,1.0
-1.0,2.0,3.0,0.5,6.0,1.0,0.0,7.0,0.0,1.0,0.5,14.43,5.14,1.0,381.76,0.02,19.0,0.19,21.21,74.23,0.5,1.0,2.0,6.0,1.0,0.17,9.0,10.0,7.0,8.0,12.0,12.5,8.0,,0.0,4.0,2.0,0.25,2.0,1.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,19.03,2.0,2.0,76.11,0.01,11.0,0.5,4.23,38.05,1.0,0.0,0.0,4.0,1.0,0.09,7.0,4.0,7.0,4.0,11.0,14.29,7.0,,0.0,0.0,1.0,0.14,0.0,1.0
-1.0,1.0,11.0,0.17,20.0,1.0,0.0,21.0,0.0,5.0,0.83,13.86,22.5,0.0,7014.99,0.1,68.0,0.04,389.72,311.78,0.17,5.0,10.0,16.0,1.0,0.19,27.0,41.0,9.0,15.0,31.0,19.23,22.0,,4.0,20.0,6.0,0.27,10.0,1.0
-1.0,12.0,7.0,1.0,36.0,4.0,1.0,34.0,0.0,1.0,0.25,39.81,22.65,20.0,20420.03,0.3,182.0,0.04,1134.45,901.66,1.0,3.0,5.0,34.0,1.0,0.06,55.0,127.0,17.0,14.0,64.0,30.61,35.0,,14.0,10.0,4.0,0.11,4.0,4.0
-1.0,6.0,13.0,0.14,19.0,7.0,1.0,12.0,0.0,7.0,1.0,16.12,17.0,0.0,4658.33,0.09,57.0,0.06,258.8,274.02,1.0,6.0,11.0,14.0,5.0,0.12,22.0,35.0,11.0,17.0,60.0,72.09,17.0,,26.0,18.0,7.0,0.41,6.0,1.0
-1.0,61.0,11.0,0.83,139.0,3.0,0.4,84.0,0.0,5.0,0.83,240.8,16.63,57.0,66624.85,1.34,583.0,0.06,3701.38,4005.42,0.5,5.0,10.0,135.0,4.0,0.03,210.0,373.0,101.0,16.0,214.0,44.37,88.0,,63.0,20.0,6.0,0.07,10.0,5.0
