l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
1.0,2.0,1.0,1.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,2.22,4.5,1.0,45.0,0.0,10.0,0.22,2.5,10.0,1.0,0.0,0.0,3.0,0.0,0.07,9.0,1.0,1.0,1.0,14.0,0.0,11.0,,0.0,0.0,1.0,0.09,0.0,1.0
1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,5.8,2.0,1.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,0.0,0.0,3.0,0.0,0.14,1.0,4.0,1.0,4.0,7.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
1.0,8.0,3.0,1.0,9.0,1.0,0.0,13.0,5.0,2.0,1.0,32.04,14.95,4.0,7164.3,0.16,95.0,0.07,398.02,479.22,0.5,1.0,2.0,9.0,10.0,0.05,46.0,49.0,20.0,13.0,42.0,51.85,23.0,,4.0,4.0,2.0,0.09,2.0,2.0
1.0,10.0,42.0,0.79,91.0,1.0,0.0,135.0,0.0,28.0,0.97,58.76,51.27,6.0,154440.0,1.0,470.0,0.02,8580.0,3012.41,0.03,9.0,18.0,64.0,16.0,0.15,198.0,272.0,56.0,29.0,193.0,25.0,151.0,,29.0,36.0,29.0,0.19,18.0,23.0
1.0,1.0,7.0,0.5,11.0,4.0,1.0,13.0,0.0,4.0,1.0,18.66,10.91,2.0,2220.66,0.07,45.0,0.09,123.37,203.56,1.0,3.0,4.0,9.0,1.0,0.13,20.0,25.0,11.0,12.0,32.0,48.0,14.0,,11.0,8.0,4.0,0.29,2.0,2.0
1.0,3.0,5.0,1.0,10.0,1.0,0.0,18.0,0.0,2.0,0.67,22.43,10.08,3.0,2280.63,0.08,50.0,0.1,126.7,226.18,0.33,2.0,4.0,9.0,0.0,0.13,22.0,28.0,12.0,11.0,23.0,0.0,18.0,,0.0,8.0,3.0,0.17,4.0,3.0
1.0,15.0,39.0,0.3,75.0,14.0,0.68,53.0,0.0,20.0,1.0,94.34,21.98,8.0,45592.77,0.69,329.0,0.05,2532.93,2073.94,0.7,19.0,26.0,57.0,21.0,0.21,149.0,180.0,61.0,18.0,97.0,33.75,74.0,,6.0,52.0,20.0,0.27,14.0,6.0
1.0,1.0,3.0,1.0,5.0,1.0,0.0,9.0,1.0,2.0,1.0,17.85,9.35,1.0,1560.59,0.06,38.0,0.11,86.7,166.91,0.5,1.0,2.0,5.0,0.0,0.14,17.0,21.0,10.0,11.0,14.0,18.18,9.0,,2.0,4.0,2.0,0.22,2.0,2.0
1.0,10.0,43.0,0.14,84.0,10.0,0.43,95.0,0.0,2.0,0.09,124.6,22.77,6.0,64628.74,0.95,435.0,0.04,3590.49,2837.75,0.45,21.0,36.0,64.0,6.0,0.18,154.0,281.0,71.0,21.0,123.0,14.41,101.0,,10.0,72.0,22.0,0.22,30.0,3.0
1.0,17.0,43.0,0.52,100.0,19.0,0.75,131.0,0.0,25.0,1.0,48.08,46.14,9.0,102368.56,0.74,348.0,0.02,5687.14,2218.51,0.76,15.0,29.0,77.0,4.0,0.13,133.0,215.0,49.0,34.0,189.0,22.94,135.0,,35.0,58.0,25.0,0.19,28.0,13.0
1.0,1.0,3.0,0.5,6.0,1.0,0.0,11.0,0.0,2.0,1.0,17.72,3.0,0.0,159.45,0.02,16.0,0.33,8.86,53.15,0.5,1.0,2.0,6.0,0.0,0.14,6.0,10.0,5.0,5.0,14.0,0.0,11.0,,0.0,4.0,2.0,0.18,2.0,1.0
1.0,141.0,65.0,0.91,217.0,6.0,0.16,522.0,0.0,15.0,0.45,366.37,38.22,27.0,535081.35,4.67,1903.0,0.03,29726.74,14001.42,0.18,32.0,61.0,186.0,57.0,0.04,707.0,1196.0,148.0,16.0,927.0,33.42,579.0,,205.0,122.0,33.0,0.06,58.0,30.0
1.0,3.0,33.0,0.82,76.0,11.0,0.63,53.0,0.0,14.0,0.82,52.98,30.46,18.0,49160.83,0.54,270.0,0.03,2731.16,1613.87,0.65,16.0,31.0,61.0,11.0,0.2,99.0,171.0,39.0,24.0,87.0,35.37,64.0,,18.0,46.0,17.0,0.27,14.0,14.0
1.0,72.0,11.0,0.83,88.0,3.0,0.4,254.0,0.0,3.0,0.5,196.35,36.42,11.0,260397.42,2.38,1081.0,0.03,14466.52,7150.5,0.5,5.0,9.0,84.0,2.0,0.01,437.0,644.0,84.0,14.0,402.0,22.56,256.0,,72.0,18.0,6.0,0.02,8.0,5.0
1.0,4.0,11.0,0.17,22.0,1.0,0.0,26.0,0.0,6.0,1.0,25.97,14.31,0.0,5315.43,0.12,80.0,0.07,295.3,371.51,0.17,5.0,10.0,18.0,3.0,0.14,31.0,49.0,13.0,12.0,44.0,31.58,29.0,,9.0,20.0,6.0,0.21,10.0,1.0
1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.51,3.0,1.0,85.59,0.01,9.0,0.33,4.75,28.53,1.0,0.0,0.0,3.0,0.0,0.13,3.0,6.0,3.0,6.0,8.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
1.0,25.0,33.0,0.47,67.0,8.0,0.44,83.0,0.0,11.0,0.65,66.58,39.9,6.0,106001.96,0.89,432.0,0.03,5889.0,2656.69,0.47,16.0,27.0,52.0,23.0,0.1,190.0,242.0,50.0,21.0,167.0,40.71,106.0,,34.0,54.0,17.0,0.16,22.0,8.0
1.0,4.0,11.0,1.0,25.0,1.0,0.0,35.0,0.0,7.0,1.0,38.04,17.93,2.0,12235.66,0.23,130.0,0.06,679.76,682.23,0.14,6.0,12.0,20.0,0.0,0.17,55.0,75.0,23.0,15.0,41.0,0.0,35.0,,0.0,24.0,7.0,0.2,12.0,7.0
1.0,24.0,25.0,0.62,57.0,11.0,0.83,73.0,0.0,13.0,1.0,77.19,17.65,7.0,24038.84,0.45,223.0,0.06,1335.49,1362.2,0.85,12.0,24.0,46.0,7.0,0.1,100.0,123.0,51.0,18.0,128.0,28.43,80.0,,22.0,48.0,13.0,0.16,24.0,8.0
1.0,0.0,26.0,0.87,49.0,1.0,0.0,58.0,0.0,15.0,1.0,41.83,32.61,2.0,44501.35,0.45,243.0,0.03,2472.3,1364.37,0.07,10.0,19.0,36.0,2.0,0.21,103.0,140.0,30.0,19.0,71.0,15.94,60.0,,9.0,38.0,15.0,0.25,18.0,13.0
1.0,7.0,9.0,1.0,20.0,1.0,0.0,44.0,0.0,5.0,1.0,33.73,21.42,4.0,15477.46,0.24,134.0,0.05,859.86,722.57,0.2,5.0,9.0,17.0,1.0,0.09,63.0,71.0,25.0,17.0,54.0,2.22,45.0,,0.0,18.0,5.0,0.11,8.0,5.0
1.0,13.0,21.0,0.45,40.0,4.0,0.3,58.0,0.0,5.0,0.45,41.68,32.4,3.0,43783.93,0.45,226.0,0.03,2432.44,1350.87,0.36,9.0,16.0,31.0,1.0,0.12,76.0,150.0,34.0,29.0,91.0,23.68,59.0,,17.0,32.0,11.0,0.19,14.0,5.0
1.0,18.0,23.0,0.67,61.0,7.0,0.55,70.0,0.0,8.0,0.67,75.45,22.43,21.0,37944.0,0.56,282.0,0.04,2108.0,1692.0,0.58,11.0,19.0,51.0,6.0,0.07,124.0,158.0,47.0,17.0,163.0,50.0,76.0,,64.0,38.0,12.0,0.16,16.0,8.0
1.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,16.21,2.25,1.0,82.12,0.01,13.0,0.44,4.56,36.5,1.0,0.0,0.0,3.0,0.0,0.17,6.0,7.0,4.0,3.0,6.0,0.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
1.0,53.0,31.0,0.56,123.0,9.0,0.53,255.0,0.0,2.0,0.13,249.2,41.5,14.0,429280.53,3.45,1466.0,0.02,23848.92,10343.04,0.56,15.0,23.0,109.0,1.0,0.04,607.0,859.0,117.0,16.0,390.0,23.88,256.0,,79.0,46.0,16.0,0.06,16.0,9.0
1.0,422.0,181.0,0.34,661.0,60.0,0.66,2067.0,0.0,6.0,0.07,1160.64,77.95,34.0,7052586.09,30.16,10342.0,0.01,391810.36,90473.81,0.66,90.0,122.0,572.0,5.0,0.03,4034.0,6308.0,414.0,16.0,3025.0,20.53,2072.0,,529.0,244.0,91.0,0.04,64.0,31.0
1.0,30.0,35.0,0.44,76.0,12.0,0.65,83.0,0.0,9.0,0.5,54.48,43.71,4.0,104105.19,0.79,394.0,0.02,5783.62,2381.49,0.67,17.0,30.0,60.0,2.0,0.14,153.0,241.0,42.0,24.0,133.0,17.82,85.0,,16.0,58.0,18.0,0.21,24.0,8.0
1.0,4.0,7.0,0.75,17.0,1.0,0.0,14.0,0.0,4.0,1.0,21.78,10.38,2.0,2348.77,0.08,50.0,0.1,130.49,226.18,0.25,3.0,6.0,15.0,1.0,0.18,27.0,23.0,13.0,10.0,22.0,12.5,15.0,,1.0,12.0,4.0,0.27,6.0,3.0
1.0,6.0,49.0,0.04,60.0,24.0,0.96,50.0,0.0,25.0,1.0,28.77,33.6,0.0,32482.4,0.32,199.0,0.03,1804.58,966.74,0.96,18.0,37.0,37.0,3.0,0.37,72.0,127.0,15.0,14.0,67.0,5.66,53.0,,0.0,46.0,25.0,0.47,10.0,1.0
1.0,5.0,7.0,0.5,16.0,1.0,0.0,16.0,0.0,4.0,1.0,25.0,11.6,1.0,3364.56,0.1,61.0,0.09,186.92,290.05,0.25,3.0,6.0,14.0,2.0,0.13,29.0,32.0,15.0,12.0,31.0,33.33,18.0,,6.0,12.0,4.0,0.22,6.0,2.0
1.0,5.0,3.0,1.0,10.0,1.0,0.0,50.0,0.0,2.0,1.0,21.49,37.0,1.0,29423.69,0.27,184.0,0.03,1634.65,795.23,0.5,1.0,2.0,10.0,0.0,0.03,74.0,110.0,10.0,10.0,67.0,16.67,50.0,,10.0,4.0,2.0,0.04,2.0,2.0
1.0,6.0,12.0,1.0,28.0,1.0,0.0,41.0,0.0,7.0,1.0,37.15,19.83,2.0,14600.75,0.25,146.0,0.05,811.15,736.48,0.14,4.0,8.0,23.0,1.0,0.11,61.0,85.0,20.0,13.0,61.0,21.15,42.0,,10.0,16.0,7.0,0.17,8.0,7.0
1.0,6.0,1.0,1.0,6.0,1.0,0.0,28.0,0.0,1.0,1.0,38.7,23.22,2.0,20870.43,0.3,185.0,0.04,1159.47,898.73,1.0,0.0,0.0,7.0,0.0,0.03,76.0,109.0,18.0,11.0,40.0,12.5,28.0,,4.0,0.0,1.0,0.04,0.0,1.0
1.0,1.0,3.0,1.0,6.0,1.0,0.0,19.0,0.0,2.0,1.0,54.78,8.71,2.0,4154.08,0.16,93.0,0.11,230.78,477.02,0.5,1.0,2.0,6.0,0.0,0.06,38.0,55.0,24.0,11.0,31.0,5.0,19.0,,1.0,4.0,2.0,0.11,2.0,2.0
1.0,4.0,3.0,1.0,9.0,1.0,0.0,12.0,0.0,1.0,1.0,37.74,5.91,2.0,1316.53,0.07,48.0,0.17,73.14,222.91,1.0,1.0,2.0,9.0,4.0,0.04,21.0,27.0,16.0,9.0,24.0,33.33,16.0,,2.0,4.0,1.0,0.06,2.0,1.0
1.0,12.0,1.0,1.0,20.0,1.0,0.0,45.0,0.0,1.0,1.0,170.92,10.64,1.0,19336.91,0.61,303.0,0.09,1074.27,1818.0,1.0,0.0,0.0,21.0,2.0,0.01,130.0,173.0,55.0,9.0,71.0,21.05,47.0,,10.0,0.0,1.0,0.02,0.0,1.0
1.0,0.0,7.0,0.75,11.0,4.0,1.0,11.0,0.0,4.0,1.0,19.07,10.91,3.0,2270.01,0.07,46.0,0.09,126.11,208.08,1.0,3.0,4.0,9.0,0.0,0.29,20.0,26.0,11.0,12.0,14.0,0.0,11.0,,0.0,8.0,4.0,0.36,2.0,3.0
1.0,3.0,5.0,0.33,8.0,3.0,1.0,10.0,0.0,2.0,0.67,17.2,6.67,1.0,764.63,0.04,27.0,0.15,42.48,114.69,1.0,2.0,3.0,7.0,0.0,0.14,12.0,15.0,9.0,10.0,21.0,37.5,10.0,,6.0,6.0,3.0,0.3,2.0,1.0
1.0,84.0,223.0,0.16,383.0,78.0,0.69,723.0,0.0,99.0,0.88,75.37,243.43,5.0,4466096.06,6.12,2964.0,0.0,248116.46,18346.64,0.7,99.0,173.0,273.0,14.0,0.12,994.0,1970.0,49.0,24.0,948.0,16.12,737.0,,125.0,286.0,112.0,0.15,88.0,18.0
1.0,4.0,11.0,0.5,27.0,6.0,1.0,37.0,0.0,6.0,1.0,71.47,10.29,5.0,7569.8,0.25,131.0,0.1,420.54,735.53,1.0,5.0,10.0,23.0,17.0,0.09,57.0,74.0,36.0,13.0,65.0,37.29,54.0,,5.0,20.0,6.0,0.11,10.0,3.0
1.0,3.0,5.0,1.0,10.0,1.0,0.0,13.0,0.0,4.0,1.0,29.72,9.6,2.0,2738.82,0.1,60.0,0.1,152.16,285.29,0.25,0.0,0.0,8.0,4.0,0.1,24.0,36.0,15.0,12.0,42.0,27.78,17.0,,1.0,0.0,4.0,0.24,0.0,4.0
1.0,12.0,39.0,0.6,71.0,9.0,0.42,64.0,0.0,17.0,0.85,58.3,24.23,3.0,34221.26,0.47,249.0,0.04,1901.18,1412.43,0.45,19.0,33.0,53.0,0.0,0.23,106.0,143.0,35.0,16.0,88.0,13.51,64.0,,10.0,66.0,20.0,0.31,28.0,12.0
1.0,52.0,63.0,0.42,146.0,6.0,0.12,202.0,0.0,39.0,0.91,126.66,48.84,11.0,302139.0,2.06,847.0,0.02,16785.5,6186.3,0.14,17.0,34.0,105.0,42.0,0.14,370.0,477.0,125.0,33.0,307.0,20.16,244.0,,9.0,68.0,43.0,0.18,34.0,18.0
1.0,9.0,22.0,0.08,39.0,5.0,0.33,55.0,0.0,12.0,0.92,26.04,35.2,0.0,32261.73,0.31,185.0,0.03,1792.32,916.53,0.38,8.0,14.0,28.0,2.0,0.17,66.0,119.0,15.0,16.0,75.0,14.06,57.0,,7.0,28.0,13.0,0.23,12.0,1.0
1.0,29.0,35.0,0.5,116.0,15.0,0.82,190.0,0.0,12.0,0.67,65.25,80.64,11.0,424289.82,1.75,906.0,0.01,23571.66,5261.46,0.83,16.0,25.0,100.0,7.0,0.06,370.0,536.0,39.0,17.0,289.0,26.36,197.0,,61.0,48.0,18.0,0.09,16.0,9.0
1.0,8.0,33.0,0.88,68.0,4.0,0.19,73.0,0.0,16.0,0.94,78.27,20.64,6.0,33335.21,0.54,282.0,0.05,1851.96,1615.27,0.24,16.0,31.0,53.0,5.0,0.17,127.0,155.0,40.0,13.0,99.0,17.98,78.0,,11.0,62.0,17.0,0.22,30.0,15.0
1.0,0.0,7.0,0.25,9.0,1.0,0.0,5.0,0.0,4.0,1.0,15.29,12.25,0.0,2294.38,0.06,42.0,0.08,127.47,187.3,0.25,4.0,5.0,7.0,0.0,0.57,14.0,28.0,8.0,14.0,7.0,0.0,5.0,,0.0,10.0,4.0,0.8,2.0,1.0
1.0,40.0,101.0,0.35,215.0,34.0,0.66,287.0,0.0,36.0,0.71,112.35,69.9,10.0,548896.76,2.62,1182.0,0.01,30494.26,7853.04,0.67,49.0,83.0,166.0,19.0,0.1,468.0,714.0,77.0,23.0,496.0,36.78,306.0,,148.0,156.0,51.0,0.17,58.0,18.0
1.0,6.0,9.0,0.6,20.0,1.0,0.0,24.0,0.0,5.0,1.0,23.15,10.83,2.0,2716.66,0.08,54.0,0.09,150.93,250.77,0.2,4.0,8.0,17.0,0.0,0.14,20.0,34.0,12.0,13.0,35.0,11.11,24.0,,3.0,16.0,5.0,0.21,8.0,3.0
1.0,5.0,5.0,0.67,11.0,1.0,0.0,12.0,0.0,1.0,0.33,11.81,11.25,2.0,1494.39,0.04,34.0,0.09,83.02,132.83,0.33,2.0,4.0,10.0,2.0,0.13,15.0,19.0,6.0,9.0,23.0,25.0,14.0,,2.0,8.0,3.0,0.21,4.0,2.0
1.0,5.0,17.0,0.89,34.0,1.0,0.0,37.0,0.0,9.0,1.0,45.1,16.64,5.0,12487.55,0.25,143.0,0.06,693.75,750.45,0.11,8.0,15.0,27.0,1.0,0.18,64.0,79.0,25.0,13.0,51.0,15.91,38.0,,6.0,30.0,9.0,0.24,14.0,8.0
1.0,4.0,14.0,0.25,25.0,1.0,0.0,46.0,0.0,2.0,0.25,22.12,27.14,1.0,16294.42,0.2,118.0,0.04,905.25,600.32,0.13,5.0,9.0,19.0,1.0,0.12,38.0,80.0,14.0,20.0,69.0,26.98,47.0,,16.0,18.0,8.0,0.17,8.0,2.0
1.0,9.0,37.0,0.32,103.0,11.0,0.42,115.0,0.0,25.0,1.0,38.34,51.45,6.0,101508.96,0.66,334.0,0.02,5639.39,1972.9,0.44,5.0,8.0,80.0,11.0,0.17,110.0,224.0,31.0,29.0,147.0,15.44,126.0,,10.0,16.0,25.0,0.2,6.0,8.0
1.0,7.0,11.0,0.83,25.0,1.0,0.0,26.0,0.0,6.0,1.0,68.54,8.73,4.0,5228.5,0.2,109.0,0.11,290.47,598.61,0.17,5.0,10.0,21.0,15.0,0.11,43.0,66.0,32.0,13.0,56.0,44.68,41.0,,6.0,20.0,6.0,0.15,10.0,5.0
1.0,4.0,15.0,0.75,31.0,1.0,0.0,33.0,0.0,8.0,1.0,40.89,12.69,7.0,6585.36,0.17,102.0,0.08,365.85,518.91,0.13,7.0,14.0,25.0,7.0,0.17,41.0,61.0,21.0,13.0,48.0,21.43,40.0,,2.0,28.0,8.0,0.2,14.0,6.0
1.0,0.0,7.0,0.5,16.0,1.0,0.0,26.0,0.0,4.0,1.0,20.11,16.73,2.0,5630.15,0.11,70.0,0.06,312.79,336.51,0.25,3.0,6.0,14.0,2.0,0.08,29.0,41.0,13.0,15.0,51.0,43.48,28.0,,18.0,12.0,4.0,0.14,6.0,2.0
1.0,3.0,9.0,0.2,20.0,4.0,0.75,29.0,0.0,2.0,0.4,51.46,7.91,4.0,3218.98,0.14,80.0,0.13,178.83,407.0,0.8,4.0,7.0,17.0,1.0,0.13,29.0,51.0,22.0,12.0,38.0,12.12,30.0,,3.0,14.0,5.0,0.17,6.0,1.0
1.0,0.0,3.0,1.0,10.0,1.0,0.0,11.0,0.0,2.0,1.0,36.12,6.46,3.0,1508.02,0.08,54.0,0.15,83.78,233.38,0.5,1.0,2.0,10.0,2.0,0.11,24.0,30.0,13.0,7.0,18.0,15.38,13.0,,0.0,4.0,2.0,0.15,2.0,2.0
1.0,8.0,9.0,0.2,30.0,1.0,0.0,28.0,0.0,5.0,1.0,71.4,13.3,5.0,12629.1,0.32,165.0,0.08,701.62,949.56,0.2,4.0,8.0,27.0,7.0,0.1,76.0,89.0,40.0,14.0,51.0,31.71,35.0,,6.0,16.0,5.0,0.14,8.0,1.0
1.0,3.0,13.0,1.0,32.0,1.0,0.0,33.0,0.0,1.0,1.0,45.4,25.58,6.0,29694.32,0.39,195.0,0.04,1649.68,1161.07,1.0,6.0,11.0,27.0,13.0,0.02,93.0,102.0,40.0,22.0,61.0,38.89,46.0,,8.0,22.0,1.0,0.02,10.0,1.0
1.0,118.0,273.0,0.12,494.0,73.0,0.53,709.0,0.0,54.0,0.39,150.7,147.72,5.0,3288484.49,7.42,3358.0,0.01,182693.6,22261.38,0.53,136.0,215.0,359.0,21.0,0.14,1167.0,2191.0,79.0,20.0,980.0,16.88,730.0,,123.0,430.0,137.0,0.19,158.0,17.0
1.0,32.0,79.0,0.79,223.0,21.0,0.48,208.0,0.0,36.0,0.84,60.95,117.61,27.0,843015.6,2.39,1072.0,0.01,46834.2,7167.93,0.49,35.0,58.0,182.0,28.0,0.12,386.0,686.0,64.0,39.0,345.0,32.9,236.0,,74.0,116.0,43.0,0.18,46.0,34.0
1.0,117.0,47.0,0.6,178.0,13.0,0.5,536.0,0.0,7.0,0.28,241.4,58.28,18.0,819864.16,4.69,1931.0,0.02,45548.01,14068.11,0.52,21.0,32.0,155.0,8.0,0.03,674.0,1257.0,133.0,23.0,795.0,20.71,544.0,,132.0,64.0,25.0,0.05,22.0,15.0
1.0,10.0,3.0,0.5,13.0,1.0,0.0,37.0,0.0,2.0,1.0,73.84,15.89,2.0,18648.73,0.39,209.0,0.06,1036.04,1173.47,0.5,1.0,2.0,13.0,1.0,0.03,98.0,111.0,37.0,12.0,61.0,26.0,38.0,,12.0,4.0,2.0,0.05,2.0,1.0
1.0,2.0,7.0,0.25,16.0,1.0,0.0,25.0,0.0,4.0,1.0,29.71,7.0,0.0,1456.0,0.07,52.0,0.14,80.89,208.0,0.25,3.0,6.0,14.0,0.0,0.13,18.0,34.0,9.0,7.0,31.0,0.0,25.0,,0.0,12.0,4.0,0.16,6.0,1.0
1.0,4.0,15.0,0.13,26.0,1.0,0.0,32.0,0.0,6.0,0.75,23.49,21.5,0.0,10857.5,0.17,101.0,0.05,603.19,505.0,0.13,7.0,13.0,20.0,3.0,0.17,43.0,58.0,16.0,16.0,47.0,20.0,35.0,,5.0,26.0,8.0,0.23,12.0,1.0
1.0,35.0,47.0,0.83,119.0,1.0,0.0,135.0,0.0,24.0,1.0,154.64,21.96,9.0,74563.65,1.13,510.0,0.05,4142.42,3395.69,0.04,23.0,46.0,97.0,37.0,0.11,217.0,293.0,84.0,17.0,225.0,28.19,172.0,,16.0,92.0,24.0,0.14,46.0,20.0
1.0,4.0,3.0,0.5,10.0,1.0,0.0,14.0,0.0,2.0,1.0,54.22,4.42,2.0,1059.83,0.08,51.0,0.23,58.88,239.72,0.5,1.0,2.0,10.0,0.0,0.09,24.0,27.0,19.0,7.0,22.0,12.5,14.0,,2.0,4.0,2.0,0.14,2.0,1.0
1.0,7.0,15.0,0.89,36.0,4.0,0.38,47.0,0.0,8.0,0.89,34.55,38.32,5.0,50736.47,0.44,229.0,0.03,2818.69,1323.93,0.44,5.0,9.0,29.0,10.0,0.13,99.0,130.0,31.0,24.0,72.0,25.4,57.0,,6.0,18.0,9.0,0.16,8.0,8.0
1.0,6.0,9.0,0.6,18.0,3.0,0.5,21.0,0.0,5.0,1.0,21.76,11.67,2.0,2961.28,0.08,54.0,0.09,164.52,253.82,0.6,4.0,7.0,15.0,0.0,0.15,20.0,34.0,12.0,14.0,34.0,19.23,21.0,,5.0,14.0,5.0,0.24,6.0,3.0
1.0,14.0,5.0,0.33,21.0,1.0,0.0,25.0,0.0,2.0,0.67,52.14,19.36,8.0,19551.3,0.34,178.0,0.05,1086.18,1009.69,0.33,1.0,2.0,20.0,3.0,0.04,71.0,107.0,33.0,18.0,68.0,40.48,28.0,,14.0,4.0,3.0,0.11,2.0,1.0
1.0,67.0,119.0,0.6,325.0,30.0,0.48,447.0,0.0,29.0,0.47,115.56,124.26,6.0,1784483.62,4.79,2072.0,0.01,99137.98,14360.49,0.48,56.0,96.0,265.0,17.0,0.1,797.0,1275.0,93.0,29.0,641.0,21.85,464.0,,108.0,192.0,62.0,0.13,80.0,37.0
1.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,3.33,1.0,100.0,0.01,10.0,0.3,5.56,30.0,1.0,0.0,0.0,3.0,1.0,0.09,4.0,6.0,3.0,5.0,11.0,50.0,4.0,,2.0,0.0,1.0,0.25,0.0,1.0
1.0,43.0,47.0,0.78,140.0,5.0,0.1,157.0,0.0,33.0,0.8,51.17,115.74,8.0,685433.12,1.97,842.0,0.01,38079.62,5922.14,0.12,4.0,6.0,101.0,0.0,0.2,375.0,467.0,81.0,50.0,206.0,2.48,157.0,,4.0,12.0,41.0,0.26,4.0,32.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.33,0.0,1.0,0.0,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0
1.0,4.0,1.0,1.0,36.0,1.0,0.0,69.0,0.0,1.0,1.0,138.06,18.21,1.0,45776.25,0.84,441.0,0.05,2543.13,2513.89,1.0,0.0,0.0,37.0,0.0,0.01,174.0,267.0,43.0,9.0,79.0,5.48,69.0,,4.0,0.0,1.0,0.01,0.0,1.0
1.0,4.0,15.0,0.13,36.0,1.0,0.0,41.0,0.0,8.0,1.0,31.08,21.88,3.0,14882.57,0.23,140.0,0.05,826.81,680.12,0.13,7.0,14.0,30.0,0.0,0.16,62.0,78.0,17.0,12.0,49.0,4.65,41.0,,2.0,28.0,8.0,0.2,14.0,1.0
1.0,6.0,1.0,1.0,17.0,1.0,0.0,96.0,0.0,1.0,1.0,521.19,4.97,16.0,12891.45,0.86,391.0,0.2,716.19,2592.08,1.0,0.0,0.0,18.0,0.0,0.01,187.0,204.0,94.0,5.0,106.0,2.04,96.0,,2.0,0.0,1.0,0.01,0.0,1.0
1.0,8.0,3.0,1.0,6.0,1.0,0.0,7.0,2.0,2.0,1.0,19.92,5.69,1.0,644.39,0.04,29.0,0.18,35.8,113.3,0.5,1.0,2.0,6.0,2.0,0.09,13.0,16.0,8.0,7.0,22.0,30.0,9.0,,1.0,4.0,2.0,0.22,2.0,2.0
1.0,3.0,3.0,1.0,8.0,1.0,0.0,15.0,0.0,2.0,1.0,13.35,19.29,2.0,4966.27,0.09,63.0,0.05,275.9,257.51,0.5,1.0,2.0,8.0,0.0,0.1,27.0,36.0,7.0,10.0,20.0,0.0,15.0,,0.0,4.0,2.0,0.13,2.0,2.0
1.0,7.0,9.0,1.0,20.0,1.0,0.0,44.0,0.0,5.0,1.0,35.3,20.6,4.0,14975.86,0.24,134.0,0.05,831.99,727.12,0.2,5.0,9.0,17.0,1.0,0.09,63.0,71.0,26.0,17.0,56.0,6.38,45.0,,2.0,18.0,5.0,0.11,8.0,5.0
1.0,9.0,5.0,1.0,15.0,1.0,0.0,18.0,0.0,3.0,1.0,56.53,9.0,6.0,4578.72,0.17,100.0,0.11,254.37,508.75,0.33,2.0,4.0,14.0,1.0,0.07,50.0,50.0,25.0,9.0,46.0,47.06,19.0,,15.0,8.0,3.0,0.16,4.0,3.0
1.0,8.0,17.0,0.11,34.0,1.0,0.0,36.0,0.0,5.0,0.56,40.36,24.47,1.0,24167.17,0.33,175.0,0.04,1342.62,987.67,0.11,8.0,16.0,27.0,4.0,0.14,87.0,88.0,32.0,18.0,65.0,29.41,40.0,,11.0,32.0,9.0,0.23,16.0,1.0
1.0,37.0,23.0,1.0,60.0,1.0,0.0,78.0,0.0,6.0,0.5,114.21,22.75,12.0,59111.61,0.87,411.0,0.04,3283.98,2598.31,0.08,11.0,22.0,50.0,33.0,0.06,182.0,229.0,64.0,16.0,188.0,47.65,111.0,,38.0,44.0,12.0,0.11,22.0,12.0
1.0,11.0,1.0,1.0,25.0,1.0,0.0,43.0,0.0,1.0,1.0,102.35,18.01,2.0,33206.73,0.61,325.0,0.06,1844.82,1843.54,1.0,1.0,2.0,26.0,0.0,0.02,131.0,194.0,40.0,11.0,59.0,6.52,43.0,,3.0,4.0,1.0,0.02,2.0,1.0
1.0,1.0,5.0,1.0,10.0,1.0,0.0,17.0,0.0,2.0,0.67,17.05,11.33,3.0,2190.3,0.06,44.0,0.09,121.68,193.26,0.33,2.0,4.0,9.0,0.0,0.13,17.0,27.0,9.0,12.0,24.0,15.0,17.0,,3.0,8.0,3.0,0.18,4.0,3.0
